datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid 
6050|20170114|00105146828|9||1305600
6050|20170114|00105146828|11|1|1305600
6050|20170114|00105146828|12|1|1305600
6050|20170114|00105151319|11|1|1305599
6050|20170114|00105151319|12|1|1305599
6050|20170114|00105151319|9||1305599
6050|20170114|00105151315|9||1305595
6050|20170114|00105151315|11|1|1305595
6050|20170114|00105151315|12|1|1305595
6050|20170114|00105151316|9||1305596
6050|20170114|00105151316|11|1|1305596
6050|20170114|00105151316|12|1|1305596
6050|20170114|00105151313|11|1|1305593
6050|20170114|00105151313|12|1|1305593
6050|20170114|00105151313|9||1305593
6050|20170114|00105151317|11|1|1305597
6050|20170114|00105151317|12|1|1305597
6050|20170114|00105151314|9||1305594
6050|20170114|00105151314|11|1|1305594
6050|20170114|00105151314|12|1|1305594
6050|20170114|00105151312|11|1|1305592
6050|20170114|00105151312|12|1|1305592
6050|20170114|00105151312|9||1305592
6050|20170114|00105113838|11|1|1305590
6050|20170114|00105113838|9||1305590
6050|20170114|00105113838|12|2|1305591
6050|20170114|00105113838|12|1|1305590
6050|20170114|00105151311|11|1|1305589
6050|20170114|00105151311|12|1|1305589
6050|20170114|00105151311|9||1305589
6050|20170114|00105151310|11|1|1305588
6050|20170114|00105151310|9||1305588
6050|20170114|00105151310|12|1|1305588
6050|20170114|00105150944|9||1305200
6050|20170114|00105150944|11|1|1305200
6050|20170114|00105150944|12|1|1305200
6050|20170114|00105151306|11|1|1305584
6050|20170114|00105151306|12|1|1305584
6050|20170114|00105151306|9||1305584
6050|20170114|00105151309|11|1|1305587
6050|20170114|00105151309|12|1|1305587
6050|20170114|00105151309|9||1305587
6050|20170114|00105151307|11|1|1305585
6050|20170114|00105151307|12|1|1305585
6050|20170114|00105151304|9||1305582
6050|20170114|00105151304|11|1|1305582
6050|20170114|00105151304|12|1|1305582
6050|20170114|00105151303|11|1|1305581
6050|20170114|00105151303|12|1|1305581
6050|20170114|00105151303|9||1305581
6050|20170114|00105151302|11|1|1305580
6050|20170114|00105151302|12|1|1305580
6050|20170114|00105121250|9||1305579
6050|20170114|00105121250|11|1|1305579
6050|20170114|00105121250|12|1|1305579
6050|20170114|00105140289|11|1|1305578
6050|20170114|00105140289|9||1305578
6050|20170114|00105140289|12|1|1305578
6050|20170114|00105151301|11|1|1305577
6050|20170114|00105151301|9||1305577
6050|20170114|00105151301|12|1|1305577
6050|20170114|00105107525|11|1|1305576
6050|20170114|00105107525|9||1305576
6050|20170114|00105107525|12|1|1305576
6050|20170114|00105151300|11|1|1305575
6050|20170114|00105151300|12|1|1305575
6050|20170114|00105151300|9||1305575
6050|20170114|00105151299|11|1|1305573
6050|20170114|00105151299|12|1|1305573
6050|20170114|00105151298|11|1|1305572
6050|20170114|00105151298|12|1|1305572
6050|20170114|00105151296|11|1|1305570
6050|20170114|00105151296|12|1|1305570
6050|20170114|00105151295|11|1|1305569
6050|20170114|00105151295|12|1|1305569
6050|20170114|00105151294|11|1|1305568
6050|20170114|00105151294|12|1|1305568
6050|20170114|00105151293|11|1|1305567
6050|20170114|00105151293|12|1|1305567
6050|20170114|00105151292|11|1|1305566
6050|20170114|00105151292|12|1|1305566
6050|20170114|00105151292|9||1305566
6050|20170114|00105151291|9||1305565
6050|20170114|00105151291|11|1|1305565
6050|20170114|00105151291|12|1|1305565
6050|20170114|00105151289|11|1|1305563
6050|20170114|00105151289|12|1|1305563
6050|20170114|00105151289|9||1305563
6050|20170114|00105151288|11|1|1305562
6050|20170114|00105151288|12|1|1305562
6050|20170114|00105151288|9||1305562
6050|20170114|00105151287|11|1|1305561
6050|20170114|00105151287|12|1|1305561
6050|20170114|00105151287|9||1305561
6050|20170114|00105151286|11|1|1305560
6050|20170114|00105151286|12|1|1305560
6050|20170114|00105151286|9||1305560
6050|20170114|00105151285|11|1|1305559
6050|20170114|00105151285|12|1|1305559
6050|20170114|00105151285|9||1305559
6050|20170114|00105151284|11|1|1305558
6050|20170114|00105151284|12|1|1305558
6050|20170114|00105151284|9||1305558
6050|20170114|00105149878|11|1|1304017
6050|20170114|00105149878|12|1|1304017
6050|20170114|00105149878|9||1304017
6050|20170114|00105151089|11|1|1305355
6050|20170114|00105151089|12|1|1305355
6050|20170114|00105151089|9||1305355
6050|20170114|00105150669|9||1304904
6050|20170114|00105150669|11|1|1304904
6050|20170114|00105150669|12|1|1304904
6050|20170114|00105150668|11|1|1304903
6050|20170114|00105150668|12|1|1304903
6050|20170114|00105150668|9||1304903
6050|20170114|00105114021|9||1295703
6050|20170114|00105114021|11|1|1295703
6050|20170114|00105114021|12|1|1295703
6050|20170114|00105114018|9||1271747
6050|20170114|00105114018|11|1|1271747
6050|20170114|00105114018|12|1|1271747
6050|20170114|00105151283|11|1|1305557
6050|20170114|00105151283|12|1|1305557
6050|20170114|00105151282|11|1|1305556
6050|20170114|00105151282|12|1|1305556
6050|20170114|00105145047|11|1|1298436
6050|20170114|00105145047|12|1|1298436
6050|20170114|00105145047|9||1298436
6050|20170114|00105151281|11|1|1305555
6050|20170114|00105151281|12|1|1305555
6050|20170114|00105151281|9||1305555
6050|20170114|00105151280|9||1305554
6050|20170114|00105151280|11|1|1305554
6050|20170114|00105151280|12|1|1305554
6050|20170114|00105151279|11|1|1305553
6050|20170114|00105151279|9||1305553
6050|20170114|00105151279|12|1|1305553
6050|20170114|00105151278|11|1|1305552
6050|20170114|00105151278|12|1|1305552
6050|20170114|00105151278|9||1305552
6050|20170114|00105151277|11|1|1305551
6050|20170114|00105151277|12|1|1305551
6050|20170114|00105151277|9||1305551
6050|20170114|00105151276|9||1305550
6050|20170114|00105151276|11|1|1305550
6050|20170114|00105151276|12|1|1305550
6050|20170114|00105150706|9||1304940
6050|20170114|00105150706|11|1|1304940
6050|20170114|00105150706|12|1|1304940
6050|20170114|00105150705|11|1|1304941
6050|20170114|00105150705|9||1304941
6050|20170114|00105150705|12|1|1304941
6050|20170114|00105151274|11|1|1305548
6050|20170114|00105151274|12|1|1305548
6050|20170114|00105151274|9||1305548
6050|20170114|00105151275|9||1305549
6050|20170114|00105151275|11|1|1305549
6050|20170114|00105151275|12|1|1305549
6050|20170114|00105150775|11|1|1305023
6050|20170114|00105150775|9||1305023
6050|20170114|00105150775|12|1|1305023
6050|20170114|00105151273|11|1|1305547
6050|20170114|00105151273|12|1|1305547
6050|20170114|00105151273|10|1|1305547
6050|20170114|00105151273|9||1305547
6050|20170114|00105151272|11|1|1305546
6050|20170114|00105151272|12|1|1305546
6050|20170114|00105151270|11|1|1305544
6050|20170114|00105151270|12|1|1305544
6050|20170114|00105151270|9||1305544
6050|20170114|00105151269|9||1305543
6050|20170114|00105151269|11|1|1305543
6050|20170114|00105151269|12|1|1305543
6050|20170114|00105151267|11|1|1305541
6050|20170114|00105151267|12|1|1305541
6050|20170114|00105151267|9||1305541
6050|20170114|00105151268|9||1305542
6050|20170114|00105151268|11|1|1305542
6050|20170114|00105151268|12|1|1305542
6050|20170114|00105151266|11|1|1305540
6050|20170114|00105151266|12|1|1305540
6050|20170114|00105151266|9||1305540
6050|20170114|00105151196|11|1|1305467
6050|20170114|00105151196|12|1|1305467
6050|20170114|00105151196|9||1305467
6050|20170114|00105151265|9||1305539
6050|20170114|00105151265|11|1|1305539
6050|20170114|00105151265|12|1|1305539
6050|20170114|00105151264|9||1305538
6050|20170114|00105151264|11|1|1305538
6050|20170114|00105151264|12|1|1305538
6050|20170114|00105151263|9||1305537
6050|20170114|00105151263|11|1|1305537
6050|20170114|00105151263|12|1|1305537
6050|20170114|00105151262|11|1|1305536
6050|20170114|00105151262|12|1|1305536
6050|20170114|00105151262|9||1305536
6050|20170114|00105151261|11|1|1305535
6050|20170114|00105151261|12|1|1305535
6050|20170114|00105151261|9||1305535
6050|20170114|00105151260|11|1|1305534
6050|20170114|00105151260|12|1|1305534
6050|20170114|00105151259|11|1|1305533
6050|20170114|00105151259|12|1|1305533
6050|20170114|00105151259|9||1305533
6050|20170114|00105150981|11|1|1305528
6050|20170114|00105150981|12|1|1305528
6050|20170114|00105150981|9||1305528
6050|20170114|00105151258|11|1|1305532
6050|20170114|00105151258|12|1|1305532
6050|20170114|00105151258|9||1305532
6050|20170114|00105151256|11|1|1305530
6050|20170114|00105151256|12|1|1305530
6050|20170114|00105151257|9||1305531
6050|20170114|00105151257|11|1|1305531
6050|20170114|00105151257|12|1|1305531
6050|20170114|00105151255|9||1305529
6050|20170114|00105151255|11|1|1305529
6050|20170114|00105151255|12|1|1305529
6050|20170114|00105151254|11|1|1305527
6050|20170114|00105151254|12|1|1305527
6050|20170114|00105151253|11|1|1305526
6050|20170114|00105151253|12|1|1305526
6050|20170114|00105151253|9||1305526
6050|20170114|00105151251|9||1305523
6050|20170114|00105151251|11|1|1305523
6050|20170114|00105151251|12|1|1305523
6050|20170114|00105151250|9||1305524
6050|20170114|00105151250|11|1|1305524
6050|20170114|00105151250|12|1|1305524
6050|20170114|00105135648|9||1288080
6050|20170114|00105135648|11|1|1288080
6050|20170114|00105135648|12|1|1288080
6050|20170114|00105151252|11|1|1305525
6050|20170114|00105151252|9||1305525
6050|20170114|00105151252|12|1|1305525
6050|20170114|00105151249|9||1305522
6050|20170114|00105151249|11|1|1305522
6050|20170114|00105151249|12|1|1305522
6050|20170114|00105151248|11|1|1305521
6050|20170114|00105151248|9||1305521
6050|20170114|00105151248|12|1|1305521
6050|20170114|00105151245|11|1|1305518
6050|20170114|00105151245|12|1|1305518
6050|20170114|00105151245|9||1305518
6050|20170114|00105151247|9||1305520
6050|20170114|00105151247|11|1|1305520
6050|20170114|00105151247|12|1|1305520
6050|20170114|00105151246|9||1305519
6050|20170114|00105151246|11|1|1305519
6050|20170114|00105151246|12|1|1305519
6050|20170114|00105151244|11|1|1305517
6050|20170114|00105151244|9||1305517
6050|20170114|00105151244|12|1|1305517
6050|20170114|00105151243|11|1|1305516
6050|20170114|00105151243|12|1|1305516
6050|20170114|00105151243|9||1305516
6050|20170114|00105151241|11|1|1305514
6050|20170114|00105151241|12|1|1305514
6050|20170114|00105151241|9||1305514
6050|20170114|00105151242|9||1305515
6050|20170114|00105151242|11|1|1305515
6050|20170114|00105151242|12|1|1305515
6050|20170114|00105151238|11|1|1305511
6050|20170114|00105151238|12|1|1305511
6050|20170114|00105151238|9||1305511
6050|20170114|00105151239|9||1305512
6050|20170114|00105151239|11|1|1305512
6050|20170114|00105151239|12|1|1305512
6050|20170114|00105151235|11|1|1305508
6050|20170114|00105151235|9||1305508
6050|20170114|00105151235|12|1|1305508
6050|20170114|00105151237|11|1|1305510
6050|20170114|00105151237|9||1305510
6050|20170114|00105151237|12|1|1305510
6050|20170114|00105151236|11|1|1305509
6050|20170114|00105151236|12|1|1305509
6050|20170114|00105151234|11|1|1305507
6050|20170114|00105151234|12|1|1305507
6050|20170114|00105151232|11|1|1305505
6050|20170114|00105151232|12|1|1305505
6050|20170114|00105151232|9||1305505
6050|20170114|00105151231|11|1|1305504
6050|20170114|00105151231|12|1|1305504
6050|20170114|00105151231|9||1305504
6050|20170114|00105151230|11|1|1305503
6050|20170114|00105151230|12|1|1305503
6050|20170114|00105151226|11|1|1305499
6050|20170114|00105151226|12|1|1305499
6050|20170114|00105151226|9||1305499
6050|20170114|00105151227|11|1|1305500
6050|20170114|00105151227|9||1305500
6050|20170114|00105151227|12|1|1305500
6050|20170114|00105151223|9||1305496
6050|20170114|00105151223|11|1|1305496
6050|20170114|00105151223|12|1|1305496
6050|20170114|00105151224|11|1|1305497
6050|20170114|00105151224|9||1305497
6050|20170114|00105151224|12|1|1305497
6050|20170114|00105151222|11|1|1305495
6050|20170114|00105151222|12|1|1305495
6050|20170114|00105086182|11|1|1305493
6050|20170114|00105086182|9||1305493
6050|20170114|00105086182|12|1|1305493
6050|20170114|00105151221|11|1|1305494
6050|20170114|00105151221|9||1305494
6050|20170114|00105151221|12|1|1305494
6050|20170114|00105151220|11|1|1305492
6050|20170114|00105151220|12|1|1305492
6050|20170114|00105151219|11|1|1305491
6050|20170114|00105151219|12|1|1305491
6050|20170114|00105151219|9||1305491
6050|20170114|00105151218|9||1305490
6050|20170114|00105151218|11|1|1305490
6050|20170114|00105151218|12|1|1305490
6050|20170114|00105151217|11|1|1305489
6050|20170114|00105151217|12|1|1305489
6050|20170114|00105151216|11|1|1305488
6050|20170114|00105151216|12|1|1305488
6050|20170114|00105151215|11|1|1305487
6050|20170114|00105151215|12|1|1305487
6050|20170114|00105151214|9||1305486
6050|20170114|00105151214|11|1|1305486
6050|20170114|00105151214|12|1|1305486
6050|20170114|00105151210|9||1305484
6050|20170114|00105151210|11|1|1305484
6050|20170114|00105151210|12|1|1305484
6050|20170114|00105150294|11|1|1304490
6050|20170114|00105150294|12|1|1304490
6050|20170114|00105150294|9||1304490
6050|20170114|00105151213|11|1|1305485
6050|20170114|00105151213|12|1|1305485
6050|20170114|00105151212|11|1|1305483
6050|20170114|00105151212|12|1|1305483
6050|20170114|00105151211|11|1|1305482
6050|20170114|00105151211|9||1305482
6050|20170114|00105151211|12|1|1305482
6050|20170114|00105151209|11|1|1305480
6050|20170114|00105151209|12|1|1305480
6050|20170114|00105151208|11|1|1305479
6050|20170114|00105151208|12|1|1305479
6050|20170114|00105151206|11|1|1305477
6050|20170114|00105151206|12|1|1305477
6050|20170114|00105151206|9||1305477
6050|20170114|00105151207|9||1305478
6050|20170114|00105151207|11|1|1305478
6050|20170114|00105151207|12|1|1305478
6050|20170114|00105151205|11|1|1305476
6050|20170114|00105151205|12|1|1305476
6050|20170114|00105151204|11|1|1305475
6050|20170114|00105151204|12|1|1305475
6050|20170114|00105151203|11|1|1305474
6050|20170114|00105151203|12|1|1305474
6050|20170114|00105144313|11|1|1297645
6050|20170114|00105144313|9||1297645
6050|20170114|00105144313|12|1|1297645
6050|20170114|00105151202|11|1|1305473
6050|20170114|00105151202|12|1|1305473
6050|20170114|00105151201|9||1305472
6050|20170114|00105151201|11|1|1305472
6050|20170114|00105151201|12|1|1305472
6050|20170114|00105151200|11|1|1305471
6050|20170114|00105151200|12|1|1305471
6050|20170114|00105151199|9||1305470
6050|20170114|00105151199|11|1|1305470
6050|20170114|00105151199|12|1|1305470
6050|20170114|00105151198|11|1|1305469
6050|20170114|00105151198|9||1305469
6050|20170114|00105151198|12|1|1305469
6050|20170114|00105151197|11|1|1305468
6050|20170114|00105151197|12|1|1305468
6050|20170114|00105135826|9||1288267
6050|20170114|00105135826|11|1|1288267
6050|20170114|00105135826|12|1|1288267
6050|20170114|00105151195|11|1|1305466
6050|20170114|00105151195|12|1|1305466
6050|20170114|00105151193|11|1|1305464
6050|20170114|00105151193|12|1|1305464
6050|20170114|00105151193|9||1305464
6050|20170114|00105151194|11|1|1305465
6050|20170114|00105151194|9||1305465
6050|20170114|00105151194|12|1|1305465
6050|20170114|00105148401|9||1302285
6050|20170114|00105148401|11|1|1302285
6050|20170114|00105148401|12|1|1302285
6050|20170114|00105151190|11|1|1305460
6050|20170114|00105151190|12|2|1305461
6050|20170114|00105151190|12|1|1305460
6050|20170114|00105151190|9||1305460
6050|20170114|00105151192|11|1|1305463
6050|20170114|00105151192|12|1|1305463
6050|20170114|00105151192|9||1305463
6050|20170114|00105151189|9||1305459
6050|20170114|00105151189|11|1|1305459
6050|20170114|00105151189|12|1|1305459
6050|20170114|00105138202|11|1|1290954
